2026-03-16 16:14:18.116 INFO  [27156] [CMonitorResourceUsage::SystemVersionMoreThanWin10@155] MajorVersion[6] MinorVersion[2], 6.2 is win10

2026-03-16 16:14:18.116 INFO  [27156] [CMonitorResourceUsage::DoMonitorRes@200] Do not check process resource

2026-03-16 16:16:32.444 INFO  [35388] [CAuthorization::Init@57] [Init] Begin.

2026-03-16 16:16:32.567 INFO  [35388] [CDongleV5::LoginFirstValidVM3DLicense@96] 1 Lock are/is found totally.

2026-03-16 16:16:32.567 INFO  [35388] [CDongleV5::LoginFirstValidVM3DLicense@99] At Host[DESKTOP-P7BPLUG] LockType[1] LockID[1859964788] LicenseNum[2]

2026-03-16 16:16:32.567 INFO  [35388] [CDongleV5::LoginFirstValidVM3DLicense@102] LicenseID=[60012] LicenseType=[1]
